1580513400	31134	17	1.0600000000000001	6.7400000000000002	6.2000000000000002	5.1799999999999997	4.6200000000000001	3.5600000000000001	2.6299999999999999	0.5857352222765022	5.8799999999999999	0.7241072932178083	1.5681112048687516	0.4484153616662354
1580515200	31134	17	1.0400000000000000	7.0899999999999999	6.4699999999999998	5.2999999999999998	4.6900000000000004	3.5800000000000001	2.6499999999999999	0.6575476306790424	5.5600000000000005	0.6617836823737996	1.3855229138908831	0.5189957094391929
1580517000	31134	17	1.0500000000000000	6.9500000000000002	6.3799999999999999	5.2700000000000005	4.6699999999999999	3.5600000000000001	2.6099999999999999	0.6055202735710796	6.0600000000000005	0.6519309110450021	1.1338886305264260	0.5450797510074599
1580518800	31134	17	1.0300000000000000	6.7999999999999998	6.2800000000000002	5.2700000000000005	4.7000000000000002	3.6000000000000001	2.6499999999999999	0.5525158768930142	6.0600000000000005	0.9297739983448223	1.4223474431637306	0.5243659532914832
1580520600	31134	17	1.0000000000000000	6.9100000000000001	6.3600000000000003	5.2700000000000005	4.6600000000000001	3.5100000000000002	2.5500000000000003	0.6135808500244260	5.8799999999999999	0.5840212930233617	1.2827211030041841	0.5673279041098052
1580522400	31134	17	1.0000000000000000	7.0400000000000000	6.5000000000000000	5.4299999999999997	4.8300000000000001	3.6499999999999999	2.6299999999999999	0.5718124084025403	5.8799999999999999	0.8800169356906636	1.3947290462090949	0.4798696470867926
1580524200	31134	17	1.0900000000000001	7.0099999999999998	6.5400000000000000	5.5899999999999999	5.0000000000000000	3.8200000000000003	2.7300000000000000	0.4870542256961407	6.0600000000000005	1.1075909896742608	1.1937284905948029	0.5097895771209811
1580526000	31134	17	1.0400000000000000	7.1000000000000005	6.6200000000000001	5.5899999999999999	4.9500000000000002	3.7000000000000002	2.6099999999999999	0.5371275036638984	6.0600000000000005	0.8455107255265205	1.1170107212763709	0.6394426072691313
1580527800	31134	17	1.0700000000000001	7.1000000000000005	6.6000000000000005	5.5499999999999998	4.8799999999999999	3.5800000000000001	2.4900000000000002	0.5046409379579873	6.2500000000000000	0.9485568091528479	1.2489652845040740	0.5500664060131579
1580529600	31134	17	1.0500000000000000	7.1000000000000005	6.6100000000000003	5.4800000000000004	4.7400000000000002	3.3599999999999999	2.3199999999999998	0.5478749389350268	6.6699999999999999	0.7313847572359290	1.0679113489125744	0.6847060911670062
1580531400	31134	17	1.0900000000000001	6.9600000000000000	6.5099999999999998	5.4600000000000000	4.7400000000000002	3.3799999999999999	2.3399999999999999	0.4584758182706399	6.2500000000000000	1.0535728255524832	1.0019340672987227	0.5876581129791897
1580533200	31134	17	1.1100000000000001	7.0200000000000005	6.5200000000000005	5.3300000000000001	4.5700000000000003	3.2300000000000000	2.2900000000000000	0.5234489496824621	6.4500000000000002	0.9068176374998912	1.1216137874354768	0.6605399938317001
1580535000	31134	17	1.0800000000000001	6.9900000000000002	6.4800000000000004	5.2100000000000000	4.4199999999999999	3.1099999999999999	2.2200000000000002	0.5630190522716170	6.0600000000000005	0.9159313710060527	0.9804530918895619	0.5305033748369578
1580536800	31134	17	1.1100000000000001	6.8399999999999999	6.3600000000000003	5.1500000000000004	4.3799999999999999	3.0800000000000001	2.2200000000000002	0.5334636052760137	6.6699999999999999	0.9922171455513531	1.0510334396625194	0.6497995061271196
1580538600	31134	17	1.1200000000000001	6.7400000000000002	6.2100000000000000	4.9500000000000002	4.2199999999999998	3.0200000000000000	2.2200000000000002	0.5530043966780654	6.4500000000000002	1.1643787242947845	1.1768505813447478	0.5726981479620954
1580540400	31134	17	1.1899999999999999	7.0200000000000005	6.4699999999999998	5.0899999999999999	4.2999999999999998	3.0400000000000000	2.2300000000000000	0.5959941377625794	6.2500000000000000	1.3801449442531768	1.2152094660039638	0.5631084267972913
1580542200	31134	17	1.1400000000000001	6.7800000000000002	6.2300000000000004	4.8700000000000001	4.0999999999999996	2.8900000000000001	2.1400000000000001	0.6013678553981436	6.4500000000000002	1.1299659419866674	1.1292855643673201	0.7353398189171714
1580544000	31134	17	1.1699999999999999	6.7400000000000002	6.2199999999999998	4.9299999999999997	4.1799999999999997	2.9800000000000000	2.2000000000000002	0.5752320468978993	6.4500000000000002	1.1643787242947845	1.1384916966855319	0.5830550468200837
1580545800	31134	17	1.1899999999999999	6.6799999999999997	6.1699999999999999	4.8600000000000003	4.0999999999999996	2.8900000000000001	2.1400000000000001	0.5654616511968734	6.0600000000000005	1.2488061749190140	1.2213468875494384	0.5270510752176283
1580547600	31134	17	1.2200000000000000	6.8799999999999999	6.3399999999999999	4.9600000000000000	4.1699999999999999	2.9300000000000002	2.1699999999999999	0.5461651196873474	6.4500000000000002	1.6358936915209166	1.0234150427078839	0.6758835476953865
1580549400	31134	17	1.1899999999999999	6.7700000000000005	6.2300000000000004	4.8500000000000005	4.0700000000000003	2.8700000000000001	2.1499999999999999	0.5622862725940401	6.9000000000000004	1.1643787242947845	1.3180112768906629	0.6923778680988494
1580551200	31134	17	1.2100000000000000	6.7900000000000000	6.2599999999999998	4.8600000000000003	4.0600000000000005	2.8500000000000001	2.1400000000000001	0.5771861260381045	6.9000000000000004	1.1643787242947845	1.1783849367311166	0.6758835476953865
1580553000	31134	17	1.2100000000000000	6.6799999999999997	6.1699999999999999	4.8600000000000003	4.0999999999999996	2.8999999999999999	2.1600000000000001	0.5053737176355643	6.6699999999999999	1.4010032613199219	1.1369573412991631	0.5565874164052247
1580554800	31134	17	1.2100000000000000	6.6900000000000004	6.2000000000000002	4.8799999999999999	4.1100000000000003	2.8999999999999999	2.1499999999999999	0.5251587689301417	6.9000000000000004	1.4221768114802742	1.2520339952768114	0.4629917378367375
1580556600	31134	17	1.2200000000000000	6.8300000000000001	6.2700000000000005	4.8600000000000003	4.0999999999999996	2.9300000000000002	2.2000000000000002	0.6827063996091841	5.8799999999999999	0.9068176374998912	1.2658431937541290	0.6317708303372881
1580558400	31134	17	1.1599999999999999	6.7300000000000004	6.1100000000000003	4.6799999999999997	3.9700000000000002	2.8900000000000001	2.2100000000000000	0.7318026380068392	6.9000000000000004	1.0802443116705489	1.1200794320491081	0.4898429570981888
1580560200	31134	17	1.2300000000000000	6.6299999999999999	6.0899999999999999	4.7800000000000002	4.0800000000000001	2.9700000000000002	2.2600000000000002	0.6211529066927211	6.6699999999999999	1.2550658742064338	1.0985984566399472	0.3394761292340619
1580562000	31134	17	1.1899999999999999	6.6900000000000004	6.1299999999999999	4.7900000000000000	4.0800000000000001	2.9700000000000002	2.2600000000000002	0.6751343429408891	6.6699999999999999	1.0430895366905764	1.0571708612079940	0.4733486366947259
1580563800	31134	17	1.1500000000000001	6.9900000000000002	6.3799999999999999	4.8700000000000001	4.0999999999999996	2.9399999999999999	2.2400000000000002	0.7498778700537372	10.0000000000000000	1.0173354052353336	1.3701793600271968	0.6616907603714766
1580565600	31134	17	1.1799999999999999	6.7500000000000000	6.2199999999999998	4.9500000000000002	4.2599999999999998	3.1299999999999999	2.3700000000000001	0.6411822178798241	6.6699999999999999	1.0911010122289768	1.0663769935262057	0.4944460232572947
1580567400	31134	17	1.1699999999999999	6.9400000000000004	6.4400000000000004	5.2000000000000002	4.4800000000000004	3.2800000000000002	2.4399999999999999	0.6377625793844650	6.6699999999999999	0.8844280712237309	0.9758500257304559	0.4860070686322672
1580569200	31134	17	1.1400000000000001	6.9100000000000001	6.3900000000000006	5.1299999999999999	4.4100000000000001	3.2200000000000002	2.3999999999999999	0.6304347826086957	6.6699999999999999	1.0021891583823375	0.9881248688214050	0.5876581129791897
1580571000	31134	17	1.1799999999999999	6.9299999999999997	6.4400000000000004	5.1900000000000004	4.4400000000000004	3.2000000000000002	2.3500000000000001	0.5644846116267709	6.6699999999999999	1.2058537848177617	1.1108732997308963	0.4223313200979685
